<doc title="COMMUNITY FIGHT: Baytown battling opioid crisis together through 'O Team' initiative" url="https://abc13.co/2U8tQTQ" genre="N/A" domain="N/A" country="United States of America" city="N/A" content_source="EventRegistry" document_source="abc13.com" time_of_publication="2019-03-01" month_of_publication="2019-03" time_of_crawling="2019-03" primary_doc_id="6186bfa5f1e34b178fc6ffb726dfbefe">
<s>
BAYTOWN	BAYTOWN	BAYTOWN	NNP	BAYTOWN-e
<s>
In	In	in	IN	in-i
contrast	contrast	contrast	NN	contrast-n
,	,	,	,	,-x
just	just	just	RB	just-r
21	21	21	CD	21-f
percent	percent	percent	NN	percent-n
of	of	of	IN	of-i
Iowans	Iowans	Iowans	NNPS	Iowans-e
view	view	view	VBP	view-v
the	the	the	DT	the-d
amount	amount	amount	NN	amount-n
paid	paid	pay	VBN	pay-v
in	in	in	IN	in-i
sales	sales	sale	NNS	sale-n
taxes	taxes	tax	NNS	tax-n
as	as	as	IN	as-i
too	too	too	RB	too-r
high	high	high	JJ	high-j
,	,	,	,	,-x
while	while	while	IN	while-i
71	71	71	CD	71-f
percent	percent	percent	NN	percent-n
of	of	of	IN	of-i
Iowans	Iowans	Iowans	NNPS	Iowans-e
think	think	think	VBP	think-v
it	it	it	PRP	it-p
's	's	be	VBZ	be-v
about	about	about	RB	about-r
right	right	right	RB	right-r
.	.	.	.	.-x
</s>
<s>
A	A	a	DT	a-d
lot	lot	lot	NN	lot-n
has	has	have	VBZ	have-v
changed	changed	change	VBN	change-v
since	since	since	IN	since-i
March	March	March	NNP	March-e
2018	2018	2018	CD	2018-f
,	,	,	,	,-x
when	when	when	WRB	when-r
voters	voters	voter	NNS	voter-n
rejected	rejected	reject	VBD	reject-v
the	the	the	DT	the-d
last	last	last	JJ	last-j
attempt	attempt	attempt	NN	attempt-n
to	to	to	TO	to-t
raise	raise	raise	VB	raise-v
the	the	the	DT	the-d
sales	sales	sale	NNS	sale-n
tax	tax	tax	NN	tax-n
in	in	in	IN	in-i
Polk	Polk	Polk	NNP	Polk-e
County	County	County	NNP	County-e
cities	cities	city	NNS	city-n
.	.	.	.	.-x
</s>
<s>
The	The	the	DT	the-d
Iowa	Iowa	Iowa	NNP	Iowa-e
Legislature	Legislature	Legislature	NNP	Legislature-e
last	last	last	JJ	last-j
session	session	session	NN	session-n
repealed	repealed	repeal	VBD	repeal-v
a	a	a	DT	a-d
rule	rule	rule	NN	rule-n
that	that	that	WDT	that-d
previously	previously	previously	RB	previously-r
forced	forced	force	VBD	force-v
Des	Des	Des	NNP	Des-e
Moines	Moines	Moines	NNP	Moines-e
and	and	and	CC	and-c
"	``	``	``	``-x
contiguous	contiguous	contiguous	JJ	contiguous-j
"	''	''	''	''-x
cities	cities	city	NNS	city-n
--	--	--	:	---x
those	those	those	DT	those-d
with	with	with	IN	with-i
borders	borders	border	NNS	border-n
touching	touching	touch	VBG	touch-v
Des	Des	Des	NNP	Des-e
Moines	Moines	Moines	NNP	Moines-e
--	--	--	:	---x
to	to	to	TO	to-t
vote	vote	vote	VB	vote-v
as	as	as	IN	as-i
a	a	a	DT	a-d
bloc	bloc	bloc	NN	bloc-n
.	.	.	.	.-x
</s>
<s>
Voters	Voters	voter	NNS	voter-n
in	in	in	IN	in-i
Des	Des	Des	NNP	Des-e
Moines	Moines	Moines	NNP	Moines-e
,	,	,	,	,-x
West	West	West	NNP	West-e
Des	Des	Des	NNP	Des-e
Moines	Moines	Moines	NNP	Moines-e
and	and	and	CC	and-c
Windsor	Windsor	Windsor	NNP	Windsor-e
Heights	Heights	Heights	NNP	Heights-e
all	all	all	DT	all-d
approved	approved	approve	VBD	approve-v
the	the	the	DT	the-d
tax	tax	tax	NN	tax-n
increase	increase	increase	NN	increase-n
last	last	last	JJ	last-j
year	year	year	NN	year-n
,	,	,	,	,-x
but	but	but	CC	but-c
it	it	it	PRP	it-p
failed	failed	fail	VBD	fail-v
after	after	after	IN	after-i
voters	voters	voter	NNS	voter-n
in	in	in	IN	in-i
seven	seven	seven	CD	seven-f
other	other	other	JJ	other-j
cities	cities	city	NNS	city-n
rejected	rejected	reject	VBD	reject-v
the	the	the	DT	the-d
idea	idea	idea	NN	idea-n
.	.	.	.	.-x
</s>
<s>
If	If	if	IN	if-i
Des	Des	Des	NNP	Des-e
Moines	Moines	Moines	NNP	Moines-e
voters	voters	voter	NNS	voter-n
approve	approve	approve	VBP	approve-v
the	the	the	DT	the-d
increase	increase	increase	NN	increase-n
and	and	and	CC	and-c
it	it	it	PRP	it-p
fails	fails	fail	VBZ	fail-v
elsewhere	elsewhere	elsewhere	RB	elsewhere-r
,	,	,	,	,-x
the	the	the	DT	the-d
sales	sales	sale	NNS	sale-n
tax	tax	tax	NN	tax-n
will	will	will	MD	will-v
still	still	still	RB	still-r
increase	increase	increase	VB	increase-v
in	in	in	IN	in-i
Des	Des	Des	NNP	Des-e
Moines	Moines	Moines	NNP	Moines-e
.	.	.	.	.-x
</s>
<s>
That	That	that	DT	that-d
's	's	be	VBZ	be-v
true	true	true	JJ	true-j
in	in	in	IN	in-i
each	each	each	DT	each-d
city	city	city	NN	city-n
voting	voting	voting	NN	voting-n
Tuesday	Tuesday	Tuesday	NNP	Tuesday-e
.	.	.	.	.-x
</s>
<s>
Altoona	Altoona	Altoona	NNP	Altoona-e
Mayor	Mayor	Mayor	NNP	Mayor-e
Dean	Dean	Dean	NNP	Dean-e
O'Connor	O'Connor	O'Connor	NNP	O'Connor-e
said	said	say	VBD	say-v
the	the	the	DT	the-d
contiguous	contiguous	contiguous	JJ	contiguous-j
rule	rule	rule	NN	rule-n
confused	confused	confused	JJ	confused-j
voters	voters	voter	NNS	voter-n
last	last	last	JJ	last-j
time	time	time	NN	time-n
around	around	around	IN	around-i
.	.	.	.	.-x
</s>
<s>
"	``	``	``	``-x
It	It	it	PRP	it-p
was	was	be	VBD	be-v
a	a	a	DT	a-d
little	little	little	JJ	little-j
misunderstood	misunderstood	misunderstand	VBN	misunderstand-v
,	,	,	,	,-x
"	''	''	''	''-x
he	he	he	PRP	he-p
said	said	say	VBD	say-v
.	.	.	.	.-x
</s>
<s>
Fifty-three	Fifty-three	fifty-three	CD	fifty-three-f
percent	percent	percent	NN	percent-n
of	of	of	IN	of-i
Altoona	Altoona	Altoona	NNP	Altoona-e
voters	voters	voter	NNS	voter-n
rejected	rejected	reject	VBD	reject-v
the	the	the	DT	the-d
sales	sales	sale	NNS	sale-n
tax	tax	tax	NN	tax-n
increase	increase	increase	NN	increase-n
in	in	in	IN	in-i
2018	2018	2018	CD	2018-f
.	.	.	.	.-x
</s>
<s>
O'Connor	O'Connor	O'Connor	NNP	O'Connor-e
is	is	be	VBZ	be-v
optimistic	optimistic	optimistic	JJ	optimistic-j
the	the	the	DT	the-d
change	change	change	NN	change-n
in	in	in	IN	in-i
state	state	state	NN	state-n
law	law	law	NN	law-n
and	and	and	CC	and-c
better	better	better	JJR	better-j
outreach	outreach	outreach	NN	outreach-n
this	this	this	DT	this-d
year	year	year	NN	year-n
will	will	will	MD	will-v
be	be	be	VB	be-v
enough	enough	enough	RB	enough-r
to	to	to	TO	to-t
win	win	win	VB	win-v
favor	favor	favor	NN	favor-n
among	among	among	IN	among-i
voters	voters	voter	NNS	voter-n
in	in	in	IN	in-i
his	his	he	PRP$	he-p
town	town	town	NN	town-n
.	.	.	.	.-x
</s>
<s>
The	The	the	DT	the-d
Rev.	Rev.	Rev.	NNP	Rev.-e
Franklin	Franklin	Franklin	NNP	Franklin-e
Gaddy	Gaddy	Gaddy	NNP	Gaddy-e
,	,	,	,	,-x
pastor	pastor	pastor	NN	pastor-n
at	at	at	IN	at-i
St.	St.	St.	NNP	St.-e
Paul	Paul	Paul	NNP	Paul-e
A.M.E.	A.M.E.	A.M.E.	NNP	A.M.E.-e
</s>
<s>
church	church	church	NN	church-n
in	in	in	IN	in-i
Des	Des	Des	NNP	Des-e
Moines	Moines	Moines	NNP	Moines-e
,	,	,	,	,-x
was	was	be	VBD	be-v
not	not	not	RB	not-r
involved	involved	involve	VBN	involve-v
in	in	in	IN	in-i
the	the	the	DT	the-d
sales	sales	sale	NNS	sale-n
tax	tax	tax	NN	tax-n
push	push	push	NN	push-n
last	last	last	JJ	last-j
year	year	year	NN	year-n
.	.	.	.	.-x
</s>
<s>
He	He	he	PRP	he-p
's	's	be	VBZ	be-v
active	active	active	JJ	active-j
in	in	in	IN	in-i
AMOS	AMOS	AMOS	NNP	AMOS-e
Iowa	Iowa	Iowa	NNP	Iowa-e
,	,	,	,	,-x
an	an	a	DT	a-d
advocacy	advocacy	advocacy	NN	advocacy-n
group	group	group	NN	group-n
that	that	that	WDT	that-d
's	's	be	VBZ	be-v
pushed	pushed	push	VBN	push-v
for	for	for	IN	for-i
expanded	expanded	expand	VBN	expand-v
mental	mental	mental	JJ	mental-j
heath	heath	heath	NN	heath-n
services	services	service	NNS	service-n
and	and	and	CC	and-c
affordable	affordable	affordable	JJ	affordable-j
housing	housing	housing	NN	housing-n
in	in	in	IN	in-i
the	the	the	DT	the-d
Des	Des	Des	NNP	Des-e
Moines	Moines	Moines	NNP	Moines-e
metro	metro	metro	NN	metro-n
.	.	.	.	.-x
</s>
<s>
Its	Its	its	PRP$	its-p
members	members	member	NNS	member-n
come	come	come	VBP	come-v
from	from	from	IN	from-i
local	local	local	JJ	local-j
religious	religious	religious	JJ	religious-j
congregations	congregations	congregation	NNS	congregation-n
and	and	and	CC	and-c
nonprofit	nonprofit	nonprofit	JJ	nonprofit-j
groups	groups	group	NNS	group-n
.	.	.	.	.-x
</s>
<s>
AMOS	AMOS	AMOS	NNP	AMOS-e
Iowa	Iowa	Iowa	NNP	Iowa-e
did	did	do	VBD	do-v
not	not	not	RB	not-r
officially	officially	officially	RB	officially-r
take	take	take	VB	take-v
a	a	a	DT	a-d
position	position	position	NN	position-n
on	on	on	IN	on-i
the	the	the	DT	the-d
sales	sales	sale	NNS	sale-n
tax	tax	tax	NN	tax-n
in	in	in	IN	in-i
2018	2018	2018	CD	2018-f
.	.	.	.	.-x
</s>
<s>
The	The	the	DT	the-d
group	group	group	NN	group-n
met	met	meet	VBD	meet-v
with	with	with	IN	with-i
Des	Des	Des	NNP	Des-e
Moines	Moines	Moines	NNP	Moines-e
officials	officials	official	NNS	official-n
in	in	in	IN	in-i
May	May	May	NNP	May-e
and	and	and	CC	and-c
helped	helped	help	VBD	help-v
craft	craft	craft	VB	craft-v
how	how	how	WRB	how-r
the	the	the	DT	the-d
city	city	city	NN	city-n
will	will	will	MD	will-v
spend	spend	spend	VB	spend-v
the	the	the	DT	the-d
sales	sales	sale	NNS	sale-n
tax	tax	tax	NN	tax-n
revenue	revenue	revenue	NN	revenue-n
should	should	should	MD	should-v
the	the	the	DT	the-d
measure	measure	measure	NN	measure-n
pass	pass	pass	NN	pass-n
.	.	.	.	.-x
</s>
<s>
Several	Several	several	JJ	several-j
priorities	priorities	priority	NNS	priority-n
the	the	the	DT	the-d
group	group	group	NN	group-n
identified	identified	identify	VBN	identify-v
were	were	be	VBD	be-v
incorporated	incorporated	incorporate	VBN	incorporate-v
into	into	into	IN	into-i
the	the	the	DT	the-d
city	city	city	NN	city-n
's	's	's	POS	's-p
plans	plans	plan	NNS	plan-n
:	:	:	:	:-x
</s>
<s>
Gaddy	Gaddy	Gaddy	NNP	Gaddy-e
,	,	,	,	,-x
whose	whose	whose	WP$	whose-p
church	church	church	NN	church-n
is	is	be	VBZ	be-v
located	located	located	JJ	located-j
in	in	in	IN	in-i
the	the	the	DT	the-d
Cheatom	Cheatom	Cheatom	NNP	Cheatom-e
Park	Park	Park	NNP	Park-e
neighborhood	neighborhood	neighborhood	NN	neighborhood-n
,	,	,	,	,-x
is	is	be	VBZ	be-v
particularly	particularly	particularly	RB	particularly-r
interested	interested	interested	JJ	interested-j
in	in	in	IN	in-i
the	the	the	DT	the-d
city	city	city	NN	city-n
's	's	's	POS	's-p
promise	promise	promise	NN	promise-n
to	to	to	TO	to-t
devote	devote	devote	VB	devote-v
more	more	more	JJR	more-j
money	money	money	NN	money-n
to	to	to	TO	to-t
removing	removing	remove	VBG	remove-v
blighted	blighted	blighted	JJ	blighted-j
properties	properties	property	NNS	property-n
.	.	.	.	.-x
</s>
<s>
"	``	``	``	``-x
We	We	we	PRP	we-p
have	have	have	VBP	have-v
a	a	a	DT	a-d
lot	lot	lot	NN	lot-n
of	of	of	IN	of-i
abandoned	abandoned	abandon	VBN	abandon-v
and	and	and	CC	and-c
dilapidated	dilapidated	dilapidated	JJ	dilapidated-j
homes	homes	home	NNS	home-n
in	in	in	IN	in-i
the	the	the	DT	the-d
community	community	community	NN	community-n
,	,	,	,	,-x
"	''	''	''	''-x
he	he	he	PRP	he-p
said	said	say	VBD	say-v
,	,	,	,	,-x
pointing	pointing	point	VBG	point-v
to	to	to	TO	to-t
one	one	one	CD	one-f
stretch	stretch	stretch	NN	stretch-n
of	of	of	IN	of-i
road	road	road	NN	road-n
in	in	in	IN	in-i
his	his	he	PRP$	he-p
north-side	north-side	north-side	JJ	north-side-j
neighborhood	neighborhood	neighborhood	NN	neighborhood-n
that	that	that	WDT	that-d
has	has	have	VBZ	have-v
four	four	four	CD	four-f
crumbling	crumbling	crumble	VBG	crumble-v
properties	properties	property	NNS	property-n
.	.	.	.	.-x
</s>
<s>
"	``	``	``	``-x
How	How	how	WRB	how-r
can	can	can	MD	can-v
we	we	we	PRP	we-p
get	get	get	VB	get-v
more	more	more	JJR	more-j
than	than	than	IN	than-i
10	10	10	CD	10-f
houses	houses	house	NNS	house-n
a	a	a	DT	a-d
year	year	year	NN	year-n
(	-LRB-	-lrb-	-LRB-	-lrb--x
the	the	the	DT	the-d
current	current	current	JJ	current-j
number	number	number	NN	number-n
Des	Des	Des	NNP	Des-e
Moines	Moines	Moines	NNP	Moines-e
tackles	tackles	tackle	VBZ	tackle-v
)	-RRB-	-rrb-	-RRB-	-rrb--x
torn	torn	tear	VBN	tear-v
down	down	down	RB	down-r
or	or	or	CC	or-c
addressed	addressed	address	VBN	address-v
?	?	?	.	?-x
"	''	''	''	''-x
he	he	he	PRP	he-p
said	said	say	VBD	say-v
.	.	.	.	.-x
</s>
<s>
AMOS	AMOS	AMOS	NNP	AMOS-e
has	has	have	VBZ	have-v
been	been	be	VBN	be-v
involved	involved	involve	VBN	involve-v
in	in	in	IN	in-i
an	an	a	DT	a-d
absentee	absentee	absentee	NN	absentee-n
ballot	ballot	ballot	NN	ballot-n
campaign	campaign	campaign	NN	campaign-n
leading	leading	lead	VBG	lead-v
up	up	up	RP	up-x
to	to	to	TO	to-t
Tuesday	Tuesday	Tuesday	NNP	Tuesday-e
's	's	's	POS	's-p
vote	vote	vote	NN	vote-n
.	.	.	.	.-x
</s>
<s>
Neighbors	Neighbors	neighbor	NNS	neighbor-n
for	for	for	IN	for-i
Growth	Growth	growth	NN	growth-n
and	and	and	CC	and-c
Public	Public	Public	NNP	Public-e
Safety	Safety	Safety	NNP	Safety-e
,	,	,	,	,-x
a	a	a	DT	a-d
political	political	political	JJ	political-j
action	action	action	NN	action-n
committee	committee	committee	NN	committee-n
,	,	,	,	,-x
raised	raised	raise	VBD	raise-v
$	$	$	$	$-x
282,401	282,401	282,401	CD	282,401-f
to	to	to	TO	to-t
spend	spend	spend	VB	spend-v
on	on	on	IN	on-i
fliers	fliers	flier	NNS	flier-n
and	and	and	CC	and-c
other	other	other	JJ	other-j
advertising	advertising	advertising	NN	advertising-n
urging	urging	urge	VBG	urge-v
residents	residents	resident	NNS	resident-n
to	to	to	TO	to-t
vote	vote	vote	VB	vote-v
yes	yes	yes	UH	yes-u
.	.	.	.	.-x
</s>
<s>
Its	Its	its	PRP$	its-p
donors	donors	donor	NNS	donor-n
include	include	include	VBP	include-v
some	some	some	DT	some-d
of	of	of	IN	of-i
Des	Des	Des	NNP	Des-e
Moines	Moines	Moines	NNP	Moines-e
'	'	'	POS	'-p
biggest	biggest	biggest	JJS	biggest-j
names	names	name	NNS	name-n
in	in	in	IN	in-i
construction	construction	construction	NN	construction-n
,	,	,	,	,-x
real	real	real	JJ	real-j
estate	estate	estate	NN	estate-n
and	and	and	CC	and-c
insurance	insurance	insurance	NN	insurance-n
,	,	,	,	,-x
including	including	include	VBG	include-v
Jim	Jim	Jim	NNP	Jim-e
Cownie	Cownie	Cownie	NNP	Cownie-e
,	,	,	,	,-x
John	John	John	NNP	John-e
Ruan	Ruan	Ruan	NNP	Ruan-e
III	III	III	NNP	III-e
,	,	,	,	,-x
Hubbell	Hubbell	Hubbell	NNP	Hubbell-e
Realty	Realty	Realty	NNP	Realty-e
Co.	Co.	Co.	NNP	Co.-e
,	,	,	,	,-x
Nationwide	Nationwide	Nationwide	NNP	Nationwide-e
Insurance	Insurance	Insurance	NNP	Insurance-e
and	and	and	CC	and-c
Wellmark	Wellmark	Wellmark	NNP	Wellmark-e
,	,	,	,	,-x
according	according	accord	VBG	accord-v
to	to	to	TO	to-t
records	records	record	NNS	record-n
from	from	from	IN	from-i
the	the	the	DT	the-d
Iowa	Iowa	Iowa	NNP	Iowa-e
Campaign	Campaign	Campaign	NNP	Campaign-e
Ethics	Ethics	Ethics	NNP	Ethics-e
Disclosure	Disclosure	Disclosure	NNP	Disclosure-e
Board	Board	Board	NNP	Board-e
.	.	.	.	.-x
</s>
<s>
The	The	the	DT	the-d
group	group	group	NN	group-n
's	's	's	POS	's-p
chairperson	chairperson	chairperson	NN	chairperson-n
is	is	be	VBZ	be-v
former	former	former	JJ	former-j
Des	Des	Des	NNP	Des-e
Moines	Moines	Moines	NNP	Moines-e
City	City	City	NNP	City-e
Council	Council	Council	NNP	Council-e
member	member	member	NN	member-n
Bob	Bob	Bob	NNP	Bob-e
Mahaffey	Mahaffey	Mahaffey	NNP	Mahaffey-e
.	.	.	.	.-x
</s>
<s>
Other	Other	other	JJ	other-j
groups	groups	group	NNS	group-n
,	,	,	,	,-x
including	including	include	VBG	include-v
AARP	AARP	AARP	NNP	AARP-e
Iowa	Iowa	Iowa	NNP	Iowa-e
,	,	,	,	,-x
the	the	the	DT	the-d
police	police	police	NN	police-n
and	and	and	CC	and-c
fire	fire	fire	NN	fire-n
unions	unions	union	NNS	union-n
,	,	,	,	,-x
and	and	and	CC	and-c
the	the	the	DT	the-d
Central	Central	Central	NNP	Central-e
Iowa	Iowa	Iowa	NNP	Iowa-e
Taxpayers	Taxpayers	Taxpayers	NNPS	Taxpayers-e
Association	Association	Association	NNP	Association-e
,	,	,	,	,-x
are	are	be	VBP	be-v
backing	backing	back	VBG	back-v
the	the	the	DT	the-d
measure	measure	measure	NN	measure-n
.	.	.	.	.-x
</s>
<s>
►	►	►	RB	►-r
MORE	MORE	more	JJR	more-j
:	:	:	:	:-x
Pleasant	Pleasant	Pleasant	NNP	Pleasant-e
Hill	Hill	Hill	NNP	Hill-e
on	on	on	IN	on-i
the	the	the	DT	the-d
hook	hook	hook	NN	hook-n
for	for	for	IN	for-i
big	big	big	JJ	big-j
property	property	property	NN	property-n
tax	tax	tax	NN	tax-n
increase	increase	increase	NN	increase-n
if	if	if	IN	if-i
sales	sales	sale	NNS	sale-n
tax	tax	tax	NN	tax-n
fails	fails	fail	VBZ	fail-v
</s>
<s>
In	In	in	IN	in-i
Pleasant	Pleasant	Pleasant	NNP	Pleasant-e
Hill	Hill	Hill	NNP	Hill-e
,	,	,	,	,-x
where	where	where	WRB	where-r
65	65	65	CD	65-f
percent	percent	percent	NN	percent-n
of	of	of	IN	of-i
voters	voters	voter	NNS	voter-n
opposed	opposed	oppose	VBD	oppose-v
the	the	the	DT	the-d
sales	sales	sale	NNS	sale-n
tax	tax	tax	NN	tax-n
last	last	last	JJ	last-j
year	year	year	NN	year-n
,	,	,	,	,-x
volunteers	volunteers	volunteer	NNS	volunteer-n
with	with	with	IN	with-i
the	the	the	DT	the-d
political	political	political	JJ	political-j
action	action	action	NN	action-n
committee	committee	committee	NN	committee-n
Good	Good	good	JJ	good-j
Government	Government	government	NN	government-n
for	for	for	IN	for-i
Pleasant	Pleasant	Pleasant	NNP	Pleasant-e
Hill	Hill	Hill	NNP	Hill-e
have	have	have	VBP	have-v
been	been	be	VBN	be-v
knocking	knocking	knock	VBG	knock-v
on	on	on	IN	on-i
doors	doors	door	NNS	door-n
and	and	and	CC	and-c
passing	passing	pass	VBG	pass-v
out	out	out	RP	out-x
flyers	flyers	flyer	NNS	flyer-n
.	.	.	.	.-x
</s>
<s>
"	``	``	``	``-x
We	We	we	PRP	we-p
've	've	have	VBP	have-v
hit	hit	hit	VBN	hit-v
quite	quite	quite	RB	quite-r
a	a	a	DT	a-d
few	few	few	JJ	few-j
homes	homes	home	NNS	home-n
and	and	and	CC	and-c
have	have	have	VBP	have-v
gotten	gotten	get	VBN	get-v
a	a	a	DT	a-d
really	really	really	RB	really-r
positive	positive	positive	JJ	positive-j
response	response	response	NN	response-n
,	,	,	,	,-x
"	''	''	''	''-x
said	said	say	VBD	say-v
president	president	president	NN	president-n
Sherm	Sherm	Sherm	NNP	Sherm-e
Ploeger	Ploeger	Ploeger	NNP	Ploeger-e
.	.	.	.	.-x
</s>
<s>
"	``	``	``	``-x
But	But	but	CC	but-c
you	you	you	PRP	you-p
'll	'll	will	MD	will-v
never	never	never	RB	never-r
know	know	know	VB	know-v
until	until	until	IN	until-i
March	March	March	NNP	March-e
6	6	6	CD	6-f
,	,	,	,	,-x
or	or	or	CC	or-c
late	late	late	RB	late-r
on	on	on	IN	on-i
March	March	March	NNP	March-e
5	5	5	CD	5-f
.	.	.	.	.-x
"	''	''	''	''-x
</s>
<s>
The	The	the	DT	the-d
PAC	PAC	PAC	NNP	PAC-e
has	has	have	VBZ	have-v
had	had	have	VBN	have-v
much	much	much	RB	much-r
more	more	more	JJR	more-j
time	time	time	NN	time-n
to	to	to	TO	to-t
prepare	prepare	prepare	VB	prepare-v
this	this	this	DT	this-d
year	year	year	NN	year-n
than	than	than	IN	than-i
last	last	last	JJ	last-j
year	year	year	NN	year-n
,	,	,	,	,-x
Ploeger	Ploeger	Ploeger	NNP	Ploeger-e
said	said	say	VBD	say-v
,	,	,	,	,-x
but	but	but	CC	but-c
the	the	the	DT	the-d
timing	timing	timing	NN	timing-n
is	is	be	VBZ	be-v
more	more	more	RBR	more-r
urgent	urgent	urgent	JJ	urgent-j
this	this	this	DT	this-d
time	time	time	NN	time-n
around	around	around	IN	around-i
.	.	.	.	.-x
</s>
<s>
If	If	if	IN	if-i
the	the	the	DT	the-d
vote	vote	vote	NN	vote-n
fails	fails	fail	VBZ	fail-v
in	in	in	IN	in-i
Pleasant	Pleasant	Pleasant	NNP	Pleasant-e
Hill	Hill	Hill	NNP	Hill-e
,	,	,	,	,-x
residents	residents	resident	NNS	resident-n
are	are	be	VBP	be-v
looking	looking	look	VBG	look-v
at	at	at	IN	at-i
a	a	a	DT	a-d
16	16	16	CD	16-f
percent	percent	percent	NN	percent-n
tax	tax	tax	NN	tax-n
hike	hike	hike	NN	hike-n
,	,	,	,	,-x
equal	equal	equal	JJ	equal-j
to	to	to	TO	to-t
about	about	about	RB	about-r
$	$	$	$	$-x
200	200	200	CD	200-f
on	on	on	IN	on-i
a	a	a	DT	a-d
$	$	$	$	$-x
200,000	200,000	200,000	CD	200,000-f
home	home	home	NN	home-n
.	.	.	.	.-x
</s>
<s>
It	It	it	PRP	it-p
would	would	would	MD	would-v
be	be	be	VB	be-v
the	the	the	DT	the-d
first	first	first	JJ	first-j
time	time	time	NN	time-n
Pleasant	Pleasant	Pleasant	NNP	Pleasant-e
Hill	Hill	Hill	NNP	Hill-e
has	has	have	VBZ	have-v
raised	raised	raise	VBN	raise-v
its	its	its	PRP$	its-p
tax	tax	tax	NN	tax-n
levy	levy	levy	NN	levy-n
in	in	in	IN	in-i
20	20	20	CD	20-f
years	years	year	NNS	year-n
.	.	.	.	.-x
</s>
<s>
A	A	a	DT	a-d
consistent	consistent	consistent	JJ	consistent-j
argument	argument	argument	NN	argument-n
against	against	against	IN	against-i
the	the	the	DT	the-d
imposition	imposition	imposition	NN	imposition-n
of	of	of	IN	of-i
the	the	the	DT	the-d
local-option	local-option	local-option	JJ	local-option-j
sales	sales	sale	NNS	sale-n
tax	tax	tax	NN	tax-n
is	is	be	VBZ	be-v
that	that	that	IN	that-i
it	it	it	PRP	it-p
's	's	be	VBZ	be-v
a	a	a	DT	a-d
regressive	regressive	regressive	JJ	regressive-j
tax	tax	tax	NN	tax-n
--	--	--	:	---x
poor	poor	poor	JJ	poor-j
people	people	people	NNS	people-n
spend	spend	spend	VBP	spend-v
a	a	a	DT	a-d
greater	greater	greater	JJR	greater-j
share	share	share	NN	share-n
of	of	of	IN	of-i
their	their	they	PRP$	they-p
income	income	income	NN	income-n
on	on	on	IN	on-i
taxable	taxable	taxable	JJ	taxable-j
items	items	item	NNS	item-n
compared	compared	compare	VBN	compare-v
to	to	to	TO	to-t
wealthier	wealthier	wealthier	JJR	wealthier-j
counterparts	counterparts	counterpart	NNS	counterpart-n
.	.	.	.	.-x
</s>
<s>
A	A	a	DT	a-d
2015	2015	2015	CD	2015-f
report	report	report	NN	report-n
from	from	from	IN	from-i
the	the	the	DT	the-d
Institute	Institute	Institute	NNP	Institute-e
of	of	of	IN	of-i
Tax	Tax	Tax	NNP	Tax-e
and	and	and	CC	and-c
Economic	Economic	Economic	NNP	Economic-e
Policy	Policy	Policy	NNP	Policy-e
showed	showed	show	VBD	show-v
that	that	that	IN	that-i
people	people	people	NNS	people-n
making	making	make	VBG	make-v
less	less	less	JJR	less-j
than	than	than	IN	than-i
$	$	$	$	$-x
18,000	18,000	18,000	CD	18,000-f
a	a	a	DT	a-d
year	year	year	NN	year-n
spend	spend	spend	VBP	spend-v
nearly	nearly	nearly	RB	nearly-r
11	11	11	CD	11-f
percent	percent	percent	NN	percent-n
of	of	of	IN	of-i
their	their	they	PRP$	they-p
money	money	money	NN	money-n
on	on	on	IN	on-i
state	state	state	NN	state-n
and	and	and	CC	and-c
local	local	local	JJ	local-j
taxes	taxes	tax	NNS	tax-n
,	,	,	,	,-x
the	the	the	DT	the-d
highest	highest	highest	JJS	highest-j
of	of	of	IN	of-i
any	any	any	DT	any-d
income	income	income	NN	income-n
bracket	bracket	bracket	NN	bracket-n
.	.	.	.	.-x
</s>
<s>
►	►	►	RB	►-r
WANT	WANT	WANT	NNP	WANT-e
TO	TO	to	TO	to-t
AVOID	AVOID	avoid	VB	avoid-v
SALES	SALES	sale	NNS	sale-n
TAX	TAX	tax	NN	tax-n
?	?	?	.	?-x
:	:	:	:	:-x
Buy	Buy	buy	VB	buy-v
a	a	a	DT	a-d
gin	gin	gin	NN	gin-n
and	and	and	CC	and-c
tonic	tonic	tonic	NN	tonic-n
,	,	,	,	,-x
hold	hold	hold	VB	hold-v
everything	everything	everything	NN	everything-n
but	but	but	CC	but-c
the	the	the	DT	the-d
lime	lime	lime	NN	lime-n
.	.	.	.	.-x
</s>
<s>
Those	Those	those	DT	those-d
who	who	who	WP	who-p
support	support	support	VBP	support-v
the	the	the	DT	the-d
tax	tax	tax	NN	tax-n
say	say	say	VBP	say-v
that	that	that	IN	that-i
essentials	essentials	essential	NNS	essential-n
such	such	such	JJ	such-j
as	as	as	IN	as-i
groceries	groceries	grocery	NNS	grocery-n
,	,	,	,	,-x
gasoline	gasoline	gasoline	NN	gasoline-n
,	,	,	,	,-x
prescriptions	prescriptions	prescription	NNS	prescription-n
and	and	and	CC	and-c
medical	medical	medical	JJ	medical-j
expenses	expenses	expense	NNS	expense-n
are	are	be	VBP	be-v
exempt	exempt	exempt	JJ	exempt-j
from	from	from	IN	from-i
sales	sales	sale	NNS	sale-n
tax	tax	tax	NN	tax-n
,	,	,	,	,-x
lessening	lessening	lessen	VBG	lessen-v
